ref_chrom	ref_start	ref_end	ref_contig	ref_length	mapped_chrom	mapped_start	mapped_end	mapped_length	is_mapped	is_mapped_correctly	is_correct_orientation	is_correct_order	mapping_quality
chr11	57958758	57970016	chr11_315	11258	chr11	57958758	57970016	11258	True	True	True	True	60
chr11	57970016	57981467	chr11_316	11451	chr11	57970016	57981467	11451	True	True	True	True	60
chr11	57981467	57995467	chr11_317	14000	chr11	57981467	57995467	14000	True	True	True	True	60
chr11	57995467	58016612	chr11_318	21145	chr11	57995467	58016612	21145	True	True	True	True	60
chr11	58016612	58033932	chr11_319	17320	chr11	58016612	58033932	17320	True	True	True	True	60
chr11	58033932	58052842	chr11_320	18910	chr11	58033932	58052842	18910	True	True	True	True	60
chr11	58052842	58065674	chr11_321	12832	chr11	58052842	58065674	12832	True	True	True	True	60
chr11	58065674	58077697	chr11_322	12023	chr11	58065674	58077697	12023	True	True	True	True	60
chr11	58077697	58097295	chr11_323	19598	chr11	58077697	58097295	19598	True	True	True	True	60
chr11	58097295	58109605	chr11_324	12310	chr11	58097295	58109605	12310	True	True	True	True	60
chr11	58109605	58122747	chr11_325	13142	chr11	58109605	58122747	13142	True	True	True	True	60
chr11	58122747	58144350	chr11_326	21603	chr11	58122747	58144350	21603	True	True	True	True	60
chr11	58144350	58173090	chr11_327	28740	chr11	58144350	58173090	28740	True	True	True	True	60
chr11	58173090	58196086	chr11_328	22996	chr11	58173090	58196086	22996	True	True	True	True	60
chr11	58196086	58213497	chr11_329	17411	chr11	58196086	58213497	17411	True	True	True	True	60
chr11	58213497	58224428	chr11_330	10931	chr11	58213497	58224428	10931	True	True	True	True	60
chr11	58224428	58237419	chr11_331	12991	chr11	58224428	58237419	12991	True	True	True	True	60
chr11	58237419	58247778	chr11_332	10359	chr11	58237419	58247778	10359	True	True	True	True	60
chr11	58247778	58260985	chr11_333	13207	chr11	58247778	58260985	13207	True	True	True	True	60
chr11	58260985	58273054	chr11_334	12069	chr11	58260985	58273054	12069	True	True	True	True	60
chr11	58273054	58283265	chr11_335	10211	chr11	58273054	58283265	10211	True	True	True	True	60
chr11	58283265	98297698	chr11_336	40014433	chr11	58283265	98297698	40014433	True	True	True	True	60
chr11	98297698	98308097	chr11_337	10399	chr11	98297698	98308097	10399	True	True	True	True	60
chr11	98308097	98321552	chr11_338	13455	chr11	98308097	98321552	13455	True	True	True	True	60
chr11	98321552	98334966	chr11_339	13414	chr11	98321552	98334966	13414	True	True	True	True	60
chr11	98334966	98967221	chr11_340	632255	chr11	98334966	98967221	632255	True	True	True	True	60
chr11	98967221	98977749	chr11_341	10528	chr11	98967221	98977749	10528	True	True	True	True	60
chr11	98977749	99002936	chr11_342	25187	chr11	98977749	99002936	25187	True	True	True	True	60
chr11	99002936	99021363	chr11_343	18427	chr11	99002936	99021363	18427	True	True	True	True	60
chr11	99021363	99032557	chr11_344	11194	chr11	99021363	99032557	11194	True	True	True	True	60
chr11	99032557	99047310	chr11_345	14753	chr11	99032557	99047310	14753	True	True	True	True	60
chr11	99047310	99061778	chr11_346	14468	chr11	99047310	99061778	14468	True	True	True	True	60
chr11	99061778	99077041	chr11_347	15263	chr11	99061778	99077041	15263	True	True	True	True	60
chr11	99077041	99093998	chr11_348	16957	chr11	99077041	99093998	16957	True	True	True	True	60
chr11	99093998	99112120	chr11_349	18122	chr11	99093998	99112120	18122	True	True	True	True	60
chr11	99112120	99126300	chr11_350	14180	chr11	99112120	99126300	14180	True	True	True	True	60
chr11	99126300	99137155	chr11_351	10855	chr11	99126300	99137155	10855	True	True	True	True	60
chr11	99137155	99154888	chr11_352	17733	chr11	99137155	99154888	17733	True	True	True	True	60
chr11	99154888	99177852	chr11_353	22964	chr11	99154888	99177852	22964	True	True	True	True	60
chr11	99177852	99191738	chr11_354	13886	chr11	99177852	99191738	13886	True	True	True	True	60
chr11	99191738	99206615	chr11_355	14877	chr11	99191738	99206615	14877	True	True	True	True	60
chr11	99206615	99222154	chr11_356	15539	chr11	99206615	99222154	15539	True	True	True	True	60
chr11	99222154	99239337	chr11_357	17183	chr11	99222154	99239337	17183	True	True	True	True	60
chr11	99239337	99253489	chr11_358	14152	chr11	99239337	99253489	14152	True	True	True	True	60
chr11	99253489	99828098	chr11_359	574609	chr11	99253489	99828098	574609	True	True	True	True	60
chr11	99828098	99843854	chr11_360	15756	chr11	99828098	99843854	15756	True	True	True	True	60
chr11	99843854	99865769	chr11_361	21915	chr11	99843854	99865769	21915	True	True	True	True	60
chr11	99865769	99878783	chr11_362	13014	chr11	99865769	99878783	13014	True	True	True	True	60
chr11	99878783	99890600	chr11_363	11817	chr11	99878783	99890600	11817	True	True	True	True	60
chr11	99890600	99910704	chr11_364	20104	chr11	99890600	99910704	20104	True	True	True	True	60
chr11	99910704	99935112	chr11_365	24408	chr11	99910704	99935112	24408	True	True	True	True	60
chr11	99935112	99947499	chr11_366	12387	chr11	99935112	99947499	12387	True	True	True	True	60
chr11	99947499	99964486	chr11_367	16987	chr11	99947499	99964486	16987	True	True	True	True	60
chr11	99964486	99983125	chr11_368	18639	chr11	99964486	99983125	18639	True	True	True	True	60
chr11	99983125	99993791	chr11_369	10666	chr11	99983125	99993791	10666	True	True	True	True	60
chr11	99993791	100036680	chr11_370	42889	chr11	99993791	100036680	42889	True	True	True	True	60
chr11	100036680	100060191	chr11_371	23511	chr11	100036680	100060191	23511	True	True	True	True	60
chr11	100060191	100072992	chr11_372	12801	chr11	100060191	100072992	12801	True	True	True	True	60
chr11	100072992	100084171	chr11_373	11179	chr11	100072992	100084171	11179	True	True	True	True	60
chr11	100084171	100095583	chr11_374	11412	chr11	100084171	100095583	11412	True	True	True	True	60
chr11	100095583	100113694	chr11_375	18111	chr11	100095583	100113694	18111	True	True	True	True	60
chr11	100113694	100131709	chr11_376	18015	chr11	100113694	100131709	18015	True	True	True	True	60
chr11	100131709	100142241	chr11_377	10532	chr11	100131709	100142241	10532	True	True	True	True	60
chr11	100142241	100153672	chr11_378	11431	chr11	100142241	100153672	11431	True	True	True	True	60
chr11	100153672	100169415	chr11_379	15743	chr11	100153672	100169415	15743	True	True	True	True	60
chr11	100169415	100196176	chr11_380	26761	chr11	100169415	100196176	26761	True	True	True	True	60
chr11	100196176	100213466	chr11_381	17290	chr11	100196176	100213466	17290	True	True	True	True	60
chr11	100213466	100242823	chr11_382	29357	chr11	100213466	100242823	29357	True	True	True	True	60
chr11	100242823	100253501	chr11_383	10678	chr11	100242823	100253501	10678	True	True	True	True	60
chr11	100253501	100269153	chr11_384	15652	chr11	100253501	100269153	15652	True	True	True	True	60
chr11	100269153	100287909	chr11_385	18756	chr11	100269153	100287909	18756	True	True	True	True	60
chr11	100287909	100298398	chr11_386	10489	chr11	100287909	100298398	10489	True	True	True	True	60
chr11	100298398	100334282	chr11_387	35884	chr11	100298398	100334282	35884	True	True	True	True	60
chr11	100334282	100352264	chr11_388	17982	chr11	100334282	100352264	17982	True	True	True	True	60
chr11	100352264	100365412	chr11_389	13148	chr11	100352264	100365412	13148	True	True	True	True	60
chr11	100365412	100388289	chr11_390	22877	chr11	100365412	100388289	22877	True	True	True	True	60
chr11	100388289	100405713	chr11_391	17424	chr11	100388289	100405713	17424	True	True	True	True	60
chr11	100405713	100419384	chr11_392	13671	chr11	100405713	100419384	13671	True	True	True	True	60
chr11	100419384	100463057	chr11_393	43673	chr11	100419384	100463057	43673	True	True	True	True	60
chr11	100463057	100479852	chr11_394	16795	chr11	100463057	100479852	16795	True	True	True	True	60
chr11	100479852	100506044	chr11_395	26192	chr11	100479852	100506044	26192	True	True	True	True	60
chr11	100506044	100518059	chr11_396	12015	chr11	100506044	100518059	12015	True	True	True	True	60
chr11	100518059	100534959	chr11_397	16900	chr11	100518059	100534959	16900	True	True	True	True	60
chr11	100534959	100545921	chr11_398	10962	chr11	100534959	100545921	10962	True	True	True	True	60
chr11	100545921	100583864	chr11_399	37943	chr11	100545921	100583864	37943	True	True	True	True	60
chr11	100583864	100596848	chr11_400	12984	chr11	100583864	100596848	12984	True	True	True	True	60
chr11	100596848	100607995	chr11_401	11147	chr11	100596848	100607995	11147	True	True	True	True	60
chr11	100607995	100621214	chr11_402	13219	chr11	100607995	100621214	13219	True	True	True	True	60
chr11	100621214	100631298	chr11_403	10084	chr11	100621214	100631298	10084	True	True	True	True	60
chr11	100631298	100642344	chr11_404	11046	chr11	100631298	100642344	11046	True	True	True	True	60
chr11	100642344	100656781	chr11_405	14437	chr11	100642344	100656781	14437	True	True	True	True	60
chr11	100656781	100668710	chr11_406	11929	chr11	100656781	100668710	11929	True	True	True	True	60
chr11	100668710	100698067	chr11_407	29357	chr11	100668710	100698067	29357	True	True	True	True	60
chr11	100698067	100713844	chr11_408	15777	chr11	100698067	100713844	15777	True	True	True	True	60
chr11	100713844	100736864	chr11_409	23020	chr11	100713844	100736864	23020	True	True	True	True	60
chr11	100736864	100750950	chr11_410	14086	chr11	100736864	100750950	14086	True	True	True	True	60
chr11	100750950	100767293	chr11_411	16343	chr11	100750950	100767293	16343	True	True	True	True	60
chr11	100767293	100785361	chr11_412	18068	chr11	100767293	100785361	18068	True	True	True	True	60
chr11	100785361	100811670	chr11_413	26309	chr11	100785361	100811670	26309	True	True	True	True	60
chr11	100811670	100823745	chr11_414	12075	chr11	100811670	100823745	12075	True	True	True	True	60
chr11	100823745	100848426	chr11_415	24681	chr11	100823745	100848426	24681	True	True	True	True	60
chr11	100848426	100859913	chr11_416	11487	chr11	100848426	100859913	11487	True	True	True	True	60
chr11	100859913	100884928	chr11_417	25015	chr11	100859913	100884928	25015	True	True	True	True	60
chr11	100884928	100900925	chr11_418	15997	chr11	100884928	100900925	15997	True	True	True	True	60
chr11	100900925	100913773	chr11_419	12848	chr11	100900925	100913773	12848	True	True	True	True	60
chr11	100913773	100930448	chr11_420	16675	chr11	100913773	100930448	16675	True	True	True	True	60
chr11	100930448	100954574	chr11_421	24126	chr11	100930448	100954574	24126	True	True	True	True	60
chr11	100954574	100968797	chr11_422	14223	chr11	100954574	100968797	14223	True	True	True	True	60
chr11	100968797	100988738	chr11_423	19941	chr11	100968797	100988738	19941	True	True	True	True	60
chr11	100988738	101008877	chr11_424	20139	chr11	100988738	101008877	20139	True	True	True	True	60
chr11	101008877	101023713	chr11_425	14836	chr11	101008877	101023713	14836	True	True	True	True	60
chr11	101023713	101046557	chr11_426	22844	chr11	101023713	101046557	22844	True	True	True	True	60
chr11	101046557	101060814	chr11_427	14257	chr11	101046557	101060814	14257	True	True	True	True	60
chr11	101060814	101078104	chr11_428	17290	chr11	101060814	101078104	17290	True	True	True	True	60
chr11	101078104	101103767	chr11_429	25663	chr11	101078104	101103767	25663	True	True	True	True	60
chr11	101103767	102541330	chr11_430	1437563	chr11	101103767	102541330	1437563	True	True	True	True	60
chr11	102541330	102565383	chr11_431	24053	chr11	102541330	102565383	24053	True	True	True	True	60
chr11	102565383	102580582	chr11_432	15199	chr11	102565383	102580582	15199	True	True	True	True	60
chr11	102580582	102593482	chr11_433	12900	chr11	102580582	102593482	12900	True	True	True	True	60
chr11	102593482	102618141	chr11_434	24659	chr11	102593482	102618141	24659	True	True	True	True	60
chr11	102618141	102630092	chr11_435	11951	chr11	102618141	102630092	11951	True	True	True	True	60
chr11	102630092	102640685	chr11_436	10593	chr11	102630092	102640685	10593	True	True	True	True	60
chr11	102640685	102658920	chr11_437	18235	chr11	102640685	102658920	18235	True	True	True	True	60
chr11	102658920	102673143	chr11_438	14223	chr11	102658920	102673143	14223	True	True	True	True	60
chr11	102673143	102683292	chr11_439	10149	chr11	102673143	102683292	10149	True	True	True	True	60
chr11	102683292	102710191	chr11_440	26899	chr11	102683292	102710191	26899	True	True	True	True	60
chr11	102710191	102729673	chr11_441	19482	chr11	102710191	102729673	19482	True	True	True	True	60
chr11	102729673	102744459	chr11_442	14786	chr11	102729673	102744459	14786	True	True	True	True	60
chr11	102744459	102759802	chr11_443	15343	chr11	102744459	102759802	15343	True	True	True	True	60
chr11	102759802	102774660	chr11_444	14858	chr11	102759802	102774660	14858	True	True	True	True	60
chr11	102774660	102795961	chr11_445	21301	chr11	102774660	102795961	21301	True	True	True	True	60
chr11	102795961	102815434	chr11_446	19473	chr11	102795961	102815434	19473	True	True	True	True	60
chr11	102815434	102834951	chr11_447	19517	chr11	102815434	102834951	19517	True	True	True	True	60
chr11	102834951	102849326	chr11_448	14375	chr11	102834951	102849326	14375	True	True	True	True	60
chr11	102849326	102872300	chr11_449	22974	chr11	102849326	102872300	22974	True	True	True	True	60
chr11	102872300	102891223	chr11_450	18923	chr11	102872300	102891223	18923	True	True	True	True	60
chr11	102891223	102941527	chr11_451	50304	chr11	102891223	102941527	50304	True	True	True	True	60
chr11	102941527	102953462	chr11_452	11935	chr11	102941527	102953462	11935	True	True	True	True	60
chr11	102953462	102965307	chr11_453	11845	chr11	102953462	102965307	11845	True	True	True	True	60
chr11	102965307	102983502	chr11_454	18195	chr11	102965307	102983502	18195	True	True	True	True	60
chr11	102983502	103001039	chr11_455	17537	chr11	102983502	103001039	17537	True	True	True	True	60
chr11	103001039	103022337	chr11_456	21298	chr11	103001039	103022337	21298	True	True	True	True	60
chr11	103022337	103041848	chr11_457	19511	chr11	103022337	103041848	19511	True	True	True	True	60
chr11	103041848	103055595	chr11_458	13747	chr11	103041848	103055595	13747	True	True	True	True	60
chr11	103055595	103074408	chr11_459	18813	chr11	103055595	103074408	18813	True	True	True	True	60
chr11	103074408	103108404	chr11_460	33996	chr11	103074408	103108404	33996	True	True	True	True	60
chr11	103108404	103119891	chr11_461	11487	chr11	103108404	103119891	11487	True	True	True	True	60
chr11	103119891	103140874	chr11_462	20983	chr11	103119891	103140874	20983	True	True	True	True	60
chr11	103140874	103152370	chr11_463	11496	chr11	103140874	103152370	11496	True	True	True	True	60
chr11	103152370	103171387	chr11_464	19017	chr11	103152370	103171387	19017	True	True	True	True	60
chr11	103171387	103182401	chr11_465	11014	chr11	103171387	103182401	11014	True	True	True	True	60
chr11	103182401	103211902	chr11_466	29501	chr11	103182401	103211902	29501	True	True	True	True	60
chr11	103211902	103225790	chr11_467	13888	chr11	103211902	103225790	13888	True	True	True	True	60
chr11	103225790	103237963	chr11_468	12173	chr11	103225790	103237963	12173	True	True	True	True	60
chr11	103237963	103252317	chr11_469	14354	chr11	103237963	103252317	14354	True	True	True	True	60
chr11	103252317	103272074	chr11_470	19757	chr11	103252317	103272074	19757	True	True	True	True	60
chr11	103272074	103286204	chr11_471	14130	chr11	103272074	103286204	14130	True	True	True	True	60
chr11	103286204	103300993	chr11_472	14789	chr11	103286204	103300993	14789	True	True	True	True	60
chr11	103300993	103325808	chr11_473	24815	chr11	103300993	103325808	24815	True	True	True	True	60
chr11	103325808	103337224	chr11_474	11416	chr11	103325808	103337224	11416	True	True	True	True	60
chr11	103337224	103361864	chr11_475	24640	chr11	103337224	103361864	24640	True	True	True	True	60
chr11	103361864	105402594	chr11_476	2040730	chr11	103361864	105402594	2040730	True	True	True	True	60
chr11	105402594	105415290	chr11_477	12696	chr11	105402594	105415290	12696	True	True	True	True	60
chr11	105415290	106343513	chr11_478	928223	chr11	105415290	106343513	928223	True	True	True	True	60
chr11	106343513	106367889	chr11_479	24376	chr11	106343513	106367889	24376	True	True	True	True	60
chr11	106367889	106382797	chr11_480	14908	chr11	106367889	106382797	14908	True	True	True	True	60
chr11	106382797	106393749	chr11_481	10952	chr11	106382797	106393749	10952	True	True	True	True	60
chr11	106393749	106404849	chr11_482	11100	chr11	106393749	106404849	11100	True	True	True	True	60
chr11	106404849	106420503	chr11_483	15654	chr11	106404849	106420503	15654	True	True	True	True	60
chr11	106420503	106441706	chr11_484	21203	chr11	106420503	106441706	21203	True	True	True	True	60
chr11	106441706	106453130	chr11_485	11424	chr11	106441706	106453130	11424	True	True	True	True	60
chr11	106453130	106470701	chr11_486	17571	chr11	106453130	106470701	17571	True	True	True	True	60
chr11	106470701	106485113	chr11_487	14412	chr11	106470701	106485113	14412	True	True	True	True	60
chr11	106485113	106499825	chr11_488	14712	chr11	106485113	106499825	14712	True	True	True	True	60
chr11	106499825	106521547	chr11_489	21722	chr11	106499825	106521547	21722	True	True	True	True	60
chr11	106521547	106539798	chr11_490	18251	chr11	106521547	106539798	18251	True	True	True	True	60
chr11	106539798	106576525	chr11_491	36727	chr11	106539798	106576525	36727	True	True	True	True	60
chr11	106576525	106610838	chr11_492	34313	chr11	106576525	106610838	34313	True	True	True	True	60
chr11	106610838	106625523	chr11_493	14685	chr11	106610838	106625523	14685	True	True	True	True	60
chr11	106625523	106643702	chr11_494	18179	chr11	106625523	106643702	18179	True	True	True	True	60
chr11	106643702	106660059	chr11_495	16357	chr11	106643702	106660059	16357	True	True	True	True	60
chr11	106660059	106674833	chr11_496	14774	chr11	106660059	106674833	14774	True	True	True	True	60
chr11	106674833	106701149	chr11_497	26316	chr11	106674833	106701149	26316	True	True	True	True	60
chr11	106701149	106713401	chr11_498	12252	chr11	106701149	106713401	12252	True	True	True	True	60
chr11	106713401	106770231	chr11_499	56830	chr11	106713401	106770231	56830	True	True	True	True	60
chr11	106770231	109920588	chr11_500	3150357	chr11	106770231	109920588	3150357	True	True	True	True	60
chr11	109920588	109932161	chr11_501	11573	chr11	109920588	109932161	11573	True	True	True	True	60
chr11	109932161	109948941	chr11_502	16780	chr11	109932161	109948941	16780	True	True	True	True	60
chr11	109948941	109967958	chr11_503	19017	chr11	109948941	109967958	19017	True	True	True	True	60
chr11	109967958	109987451	chr11_504	19493	chr11	109967958	109987451	19493	True	True	True	True	60
chr11	109987451	110005127	chr11_505	17676	chr11	109987451	110005127	17676	True	True	True	True	60
chr11	110005127	110023417	chr11_506	18290	chr11	110005127	110023417	18290	True	True	True	True	60
chr11	110023417	110129738	chr11_507	106321	chr11	110023417	110129738	106321	True	True	True	True	60
chr11	110129738	110145954	chr11_508	16216	chr11	110129738	110145954	16216	True	True	True	True	60
chr11	110145954	110162698	chr11_509	16744	chr11	110145954	110162698	16744	True	True	True	True	60
chr11	110162698	110184770	chr11_510	22072	chr11	110162698	110184770	22072	True	True	True	True	60
chr11	110184770	110203213	chr11_511	18443	chr11	110184770	110203213	18443	True	True	True	True	60
chr11	110203213	110219745	chr11_512	16532	chr11	110203213	110219745	16532	True	True	True	True	60
chr11	110219745	110230385	chr11_513	10640	chr11	110219745	110230385	10640	True	True	True	True	60
chr11	110230385	110286108	chr11_514	55723	chr11	110230385	110286108	55723	True	True	True	True	60
chr11	110286108	110298715	chr11_515	12607	chr11	110286108	110298715	12607	True	True	True	True	60
chr11	110298715	110309001	chr11_516	10286	chr11	110298715	110309001	10286	True	True	True	True	60
chr11	110309001	110330368	chr11_517	21367	chr11	110309001	110330368	21367	True	True	True	True	60
chr11	110330368	110342498	chr11_518	12130	chr11	110330368	110342498	12130	True	True	True	True	60
chr11	110342498	110353871	chr11_519	11373	chr11	110342498	110353871	11373	True	True	True	True	60
chr11	110353871	110373558	chr11_520	19687	chr11	110353871	110373558	19687	True	True	True	True	60
chr11	110373558	110445616	chr11_521	72058	chr11	110373558	110445616	72058	True	True	True	True	60
chr11	110445616	110471279	chr11_522	25663	chr11	110445616	110471279	25663	True	True	True	True	60
chr11	110471279	110490355	chr11_523	19076	chr11	110471279	110490355	19076	True	True	True	True	60
chr11	110490355	110508942	chr11_524	18587	chr11	110490355	110508942	18587	True	True	True	True	60
chr11	110508942	110523358	chr11_525	14416	chr11	110508942	110523358	14416	True	True	True	True	60
chr11	110523358	110536973	chr11_526	13615	chr11	110523358	110536973	13615	True	True	True	True	60
chr11	110536973	110551412	chr11_527	14439	chr11	110536973	110551412	14439	True	True	True	True	60
chr11	110551412	110562839	chr11_528	11427	chr11	110551412	110562839	11427	True	True	True	True	60
chr11	110562839	110574431	chr11_529	11592	chr11	110562839	110574431	11592	True	True	True	True	60
chr11	110574431	110594179	chr11_530	19748	chr11	110574431	110594179	19748	True	True	True	True	60
chr11	110594179	110604870	chr11_531	10691	chr11	110594179	110604870	10691	True	True	True	True	60
chr11	110604870	110621881	chr11_532	17011	chr11	110604870	110621881	17011	True	True	True	True	60
chr11	110621881	110642400	chr11_533	20519	chr11	110621881	110642400	20519	True	True	True	True	60
chr11	110642400	110725821	chr11_534	83421	chr11	110642400	110725821	83421	True	True	True	True	60
chr11	110725821	110740392	chr11_535	14571	chr11	110725821	110740392	14571	True	True	True	True	60
chr11	110740392	110751437	chr11_536	11045	chr11	110740392	110751437	11045	True	True	True	True	60
chr11	110751437	110802679	chr11_537	51242	chr11	110751437	110802679	51242	True	True	True	True	60
chr11	110802679	110831514	chr11_538	28835	chr11	110802679	110831514	28835	True	True	True	True	60
chr11	110831514	110844142	chr11_539	12628	chr11	110831514	110844142	12628	True	True	True	True	60
chr11	110844142	110882887	chr11_540	38745	chr11	110844142	110882887	38745	True	True	True	True	60
chr11	110882887	110901613	chr11_541	18726	chr11	110882887	110901613	18726	True	True	True	True	60
chr11	110901613	110920481	chr11_542	18868	chr11	110901613	110920481	18868	True	True	True	True	60
chr11	110920481	110937777	chr11_543	17296	chr11	110920481	110937777	17296	True	True	True	True	60
chr11	110937777	110954282	chr11_544	16505	chr11	110937777	110954282	16505	True	True	True	True	60
chr11	110954282	110969439	chr11_545	15157	chr11	110954282	110969439	15157	True	True	True	True	60
chr11	110969439	110980707	chr11_546	11268	chr11	110969439	110980707	11268	True	True	True	True	60
chr11	110980707	110993128	chr11_547	12421	chr11	110980707	110993128	12421	True	True	True	True	60
chr11	110993128	111013237	chr11_548	20109	chr11	110993128	111013237	20109	True	True	True	True	60
chr11	111013237	111027316	chr11_549	14079	chr11	111013237	111027316	14079	True	True	True	True	60
chr11	111027316	111041428	chr11_550	14112	chr11	111027316	111041428	14112	True	True	True	True	60
chr11	111041428	111063281	chr11_551	21853	chr11	111041428	111063281	21853	True	True	True	True	60
chr11	111063281	111085039	chr11_552	21758	chr11	111063281	111085039	21758	True	True	True	True	60
chr11	111085039	111108842	chr11_553	23803	chr11	111085039	111108842	23803	True	True	True	True	60
chr11	111108842	111140932	chr11_554	32090	chr11	111108842	111140932	32090	True	True	True	True	60
chr11	111140932	111152745	chr11_555	11813	chr11	111140932	111152745	11813	True	True	True	True	60
chr11	111152745	111171482	chr11_556	18737	chr11	111152745	111171482	18737	True	True	True	True	60
chr11	111171482	111185643	chr11_557	14161	chr11	111171482	111185643	14161	True	True	True	True	60
chr11	111185643	111201684	chr11_558	16041	chr11	111185643	111201684	16041	True	True	True	True	60
chr11	111201684	111212715	chr11_559	11031	chr11	111201684	111212715	11031	True	True	True	True	60
chr11	111212715	111229388	chr11_560	16673	chr11	111212715	111229388	16673	True	True	True	True	60
chr11	111229388	111256272	chr11_561	26884	chr11	111229388	111256272	26884	True	True	True	True	60
chr11	111256272	111269100	chr11_562	12828	chr11	111256272	111269100	12828	True	True	True	True	60
chr11	111269100	111281204	chr11_563	12104	chr11	111269100	111281204	12104	True	True	True	True	60
chr11	111281204	111300410	chr11_564	19206	chr11	111281204	111300410	19206	True	True	True	True	60
chr11	111300410	111311146	chr11_565	10736	chr11	111300410	111311146	10736	True	True	True	True	60
chr11	111311146	111322382	chr11_566	11236	chr11	111311146	111322382	11236	True	True	True	True	60
chr11	111322382	111332140	chr11_567	9758	chr11	111322382	111332140	9758	True	True	True	True	60
chr11	111332140	111343408	chr11_568	11268	chr11	111332140	111343408	11268	True	True	True	True	60
chr11	111343408	111437809	chr11_569	94401	chr11	111343408	111437809	94401	True	True	True	True	60
chr11	111437809	111451942	chr11_570	14133	chr11	111437809	111451942	14133	True	True	True	True	60
chr11	111451942	111471198	chr11_571	19256	chr11	111451942	111471198	19256	True	True	True	True	60
chr11	111471198	111484296	chr11_572	13098	chr11	111471198	111484296	13098	True	True	True	True	60
chr11	111484296	111501336	chr11_573	17040	chr11	111484296	111501336	17040	True	True	True	True	60
chr11	111501336	111517513	chr11_574	16177	chr11	111501336	111517513	16177	True	True	True	True	60
chr11	111517513	111528933	chr11_575	11420	chr11	111517513	111528933	11420	True	True	True	True	60
chr11	111528933	111760092	chr11_576	231159	chr11	111528933	111760092	231159	True	True	True	True	60
chr11	111760092	125933447	chr11_577	14173355	chr11	111760092	125933447	14173355	True	True	True	True	60
chr11	125933447	125962580	chr11_578	29133	chr11	125933447	125962580	29133	True	True	True	True	60
chr11	125962580	125977148	chr11_579	14568	chr11	125962580	125977148	14568	True	True	True	True	60
chr11	125977148	126279349	chr11_580	302201	chr11	125977148	126279349	302201	True	True	True	True	60
chr11	126279349	126296664	chr11_581	17315	chr11	126279349	126296664	17315	True	True	True	True	60
chr11	126296664	126311271	chr11_582	14607	chr11	126296664	126311271	14607	True	True	True	True	60
chr11	126311271	126324778	chr11_583	13507	chr11	126311271	126324778	13507	True	True	True	True	60
chr11	126324778	126345680	chr11_584	20902	chr11	126324778	126345680	20902	True	True	True	True	60
chr11	126345680	126366466	chr11_585	20786	chr11	126345680	126366466	20786	True	True	True	True	60
chr11	126366466	126378453	chr11_586	11987	chr11	126366466	126378453	11987	True	True	True	True	60
chr11	126378453	126394645	chr11_587	16192	chr11	126378453	126394645	16192	True	True	True	True	60
chr11	126394645	126412892	chr11_588	18247	chr11	126394645	126412892	18247	True	True	True	True	60
chr11	126412892	126489129	chr11_589	76237	chr11	126412892	126489129	76237	True	True	True	True	60
chr11	126489129	126504054	chr11_590	14925	chr11	126489129	126504054	14925	True	True	True	True	60
chr11	126504054	126529053	chr11_591	24999	chr11	126504054	126529053	24999	True	True	True	True	60
chr11	126529053	126554311	chr11_592	25258	chr11	126529053	126554311	25258	True	True	True	True	60
chr11	126554311	126568935	chr11_593	14624	chr11	126554311	126568935	14624	True	True	True	True	60
chr11	126568935	126585356	chr11_594	16421	chr11	126568935	126585356	16421	True	True	True	True	60
chr11	126585356	126608281	chr11_595	22925	chr11	126585356	126608281	22925	True	True	True	True	60
chr11	126608281	126624831	chr11_596	16550	chr11	126608281	126624831	16550	True	True	True	True	60
chr11	126624831	126636547	chr11_597	11716	chr11	126624831	126636547	11716	True	True	True	True	60
chr11	126636547	126678501	chr11_598	41954	chr11	126636547	126678501	41954	True	True	True	True	60
chr11	126678501	126697018	chr11_599	18517	chr11	126678501	126697018	18517	True	True	True	True	60
chr11	126697018	126735134	chr11_600	38116	chr11	126697018	126735134	38116	True	True	True	True	60
chr11	126735134	126749888	chr11_601	14754	chr11	126735134	126749888	14754	True	True	True	True	60
chr11	126749888	126764965	chr11_602	15077	chr11	126749888	126764965	15077	True	True	True	True	60
chr11	126764965	126774930	chr11_603	9965	chr11	126764965	126774930	9965	True	True	True	True	60
chr11	126774930	126787214	chr11_604	12284	chr11	126774930	126787214	12284	True	True	True	True	60
chr11	126787214	131167103	chr11_605	4379889	chr11	126787214	131167103	4379889	True	True	True	True	60
chr11	131167103	131184813	chr11_606	17710	chr11	131167103	131184813	17710	True	True	True	True	60
chr11	131184813	131207522	chr11_607	22709	chr11	131184813	131207522	22709	True	True	True	True	60
chr11	131207522	131279679	chr11_608	72157	chr11	131207522	131279679	72157	True	True	True	True	60
chr11	131279679	131293852	chr11_609	14173	chr11	131279679	131293852	14173	True	True	True	True	60
chr11	131293852	131312142	chr11_610	18290	chr11	131293852	131312142	18290	True	True	True	True	60
chr11	131312142	131340868	chr11_611	28726	chr11	131312142	131340868	28726	True	True	True	True	60
chr11	131340868	131356953	chr11_612	16085	chr11	131340868	131356953	16085	True	True	True	True	60
chr11	131356953	131375073	chr11_613	18120	chr11	131356953	131375073	18120	True	True	True	True	60
chr11	131375073	131394944	chr11_614	19871	chr11	131375073	131394944	19871	True	True	True	True	60
chr11	131394944	131425834	chr11_615	30890	chr11	131394944	131425834	30890	True	True	True	True	60
chr11	131425834	131449243	chr11_616	23409	chr11	131425834	131449243	23409	True	True	True	True	60
